form_id,widget_name,Form Category,Submissions
201218284360044,"Multiple Text Fields,E-Signature",Application Form,71
201245097801147,E-Signature,Application Form,71
201291090732043,E-Signature,Tracking Form,71
201318547972258,Facebook Like Box,Consent/Acknowledgement Form,71
201325839319053,E-Signature,Consent/Acknowledgement Form,71
52356814341150,Terms & Conditions,Consent/Acknowledgement Form,70
53494394811159,Accessibility Enhancer,Content Form,70
60374007860149,E-Signature,Application Form,70
60806747003957,Image Upload Preview,Registration Form,70
62125897332156,E-Signature,Report Form,70
70123953144349,Currency Picker,Application Form,70
70265755579166,Take Photo,Booking Form,70
72050905239352,Spacer,Registration Form,70
73056479282161,E-Signature,Application Form,70
73386636231863,"E-Signature,Checklist",Registration Form,70
82764296984173,Terms & Conditions,Content Form,70
82831232984158,Get Form Page URL,Consent/Acknowledgement Form,70
90328594804968,Progress Bar,Consent/Acknowledgement Form,70
90366263903155,E-Signature,Application Form,70
90834565761162,Unique ID,Registration Form,70
90844684346972,Geolocation,Registration Form,70
91647584386876,Form Calculation,Registration Form,70
92323096458361,Terms & Conditions,Booking Form,70
92692142861562,E-Signature,Application Form,70
92896981036169,Day Countdown,Registration Form,70
92927272929168,Form Calculation,Surveys,70
93237976493170,E-Signature,Application Form,70
93304619364358,Unique ID,Registration Form,70
193425888259172,"Form Calculation,Unique ID",Order Form,70
193453770297165,E-Signature,Order Form,70
193563720372156,Terms & Conditions,Registration Form,70
200033661802543,"Form Calculation,E-Signature",Registration Form,70
200047872295053,E-Signature,Surveys,70
200076014173038,E-Signature,Consent/Acknowledgement Form,70
200076513821042,"Form Calculation,Short Scrollable Terms",Quote Form,70
200107806889157,Accessibility Enhancer,Application Form,70
200202324817341,Infinite List,Registration Form,70
200206069977055,Date Reservation,Wedding Form,70
200217241262137,Accessibility Enhancer,Volunteer Form,70
200218833326954,Unique ID,Content Form,70
200244072254039,E-Signature,Registration Form,70
200308700512136,Image Slider,Order Form,70
200334625797055,"Preview Before Submit,Image Picker",Order Form,70
200391323156143,"Image Picker,Form Calculation",Application Form,70
200413867449055,Multiple Text Fields,Registration Form,70
200564284399059,"E-Signature,Spreadsheet,Dates Difference",Application Form,70
200565165927156,Terms & Conditions,Registration Form,70
200575827221048,E-Signature,Registration Form,70
200581499453057,E-Signature,Consent/Acknowledgement Form,70
200598612403047,"E-Signature,DateTime Single",Consent/Acknowledgement Form,70
200621270863044,"E-Signature,Form Calculation",Payment Form,70
200672254344349,E-Signature,Registration Form,70
200673391612047,"Checklist,E-Signature",Report Form,70
200675541247050,E-Signature,Consent/Acknowledgement Form,70
200683136859159,E-Signature,Application Form,70
200683314562148,YouTube,Report Form,70
200704275959158,E-Signature,Registration Form,70
200763935995974,Unique ID,Registration Form,70
200793781780059,Form Calculation,Application Form,70
200794204197658,Multiple Text Fields,Registration Form,70
200827994588069,E-Signature,Registration Form,70
200836620908354,States of Germany,Registration Form,70
200866471703051,E-Signature,Evaluation Form,70
200884396459065,E-Signature,Application Form,70
200896388253061,Form Calculation,Award Form,70
200897949582070,E-Signature,Consent/Acknowledgement Form,70
200906074827153,Form Calculation,Application Form,70
200958480430050,Take Photo,Request Form,70
200966766156061,E-Signature,Petition Form,70
200985418281055,Form Calculation,Application Form,70
200986035156052,E-Signature,Request Form,70
200986101342649,Terms & Conditions,Registration Form,70
200994480147156,Configurable List,Application Form,70
201003526968150,Form Calculation,Application Form,70
201084981915257,E-Signature,Consent/Acknowledgement Form,70
201144732404039,Body Weight,Surveys,70
201183606479155,Terms & Conditions,Contact Form,70
201184090682149,E-Signature,Application Form,70
201186614450045,E-Signature,Payment Form,70
201196439258057,E-Signature,Employment Form,70
201196864644159,E-Signature,Consent/Acknowledgement Form,70
201231456803143,E-Signature,Application Form,70
201243083257044,"Image Slider,Spreadsheet",Registration Form,70
201256897403054,E-Signature,Content Form,70
201258749642461,E-Signature,Tracking Form,70
201263671598057,E-Signature,Application Form,70
201263757777061,E-Signature,Registration Form,70
201266007997056,DocuSign,Application Form,70
201276054758054,E-Signature,Consent/Acknowledgement Form,70
201276389422053,"Numeric Slider,Form Calculation",Feedback Form,70
62176307860154,E-Signature,Donation Form,69
62782935866372,DatePicker Year Month,Application Form,69
63077672365665,Unique ID,Contact Form,69
70150707550852,"Gift Registry,Add Options",Content Form,69
70745978681170,"Facebook Like Box,Instagram",Registration Form,69
71423101833141,Accessibility Enhancer,Registration Form,69
71426420284956,"US State Picker,Country Picker",Registration Form,69
80665535374160,E-Signature,Registration Form,69
81274013814147,E-Signature,Request Form,69
82574741567467,"Take Photo,Smooth Signature",Report Form,69
83305540521245,E-Signature,Application Form,69
83325694361158,E-Signature,Request Form,69
90035029899162,Color Picker,Wedding Form,69
90183910273454,QR Code Reader,Content Form,69
90985594440670,E-Signature,Registration Form,69
91295797795178,Short Scrollable Terms,Report Form,69
91325497416159,Checkbox in Dropdown,Report Form,69
91656701611151,"Draw on Image,Take Photo",Report Form,69
91766297556272,E-mail Validator,Registration Form,69
92235709839569,E-Signature,Registration Form,69
92575028819164,"Short Scrollable Terms,E-Signature,Vimeo",Employment Form,69
92602089567970,Get Form Page URL,Feedback Form,69
93036302914148,E-Signature,Consent/Acknowledgement Form,69
93184395593167,DateTime Single,Registration Form,69
93275973377170,Digital Clock,Report Form,69
193458464872977,"Timezone Picker,All States and Cities",Registration Form,69
193505310717150,Spreadsheet,Request Form,69
193511267244052,Giphy,Registration Form,69
200005021749037,"Terms & Conditions,Smooth Signature,Date Picker",Volunteer Form,69
200027299936359,"Form Calculation,Take Photo",Content Form,69
200134705270341,E-Signature,Registration Form,69
200140708278046,"Configurable List,Infinite List",Registration Form,69
200146299473357,E-Signature,Evaluation Form,69
200148109340140,Animated Heading,Request Form,69
200152732563043,E-Signature,Consent/Acknowledgement Form,69
200163729265353,"Terms & Conditions,Preview Before Submit",Registration Form,69
200196790059156,"E-Signature,PDF Embedder",Application Form,69
200286738154053,E-Signature,Report Form,69
200291934691861,Image Slider,Order Form,69
200396152160042,E-Signature,Registration Form,69
200397872872062,E-Signature,Registration Form,69
200405803478149,E-Signature,Registration Form,69
200416625079150,Form Calculation,Registration Form,69
200423386763354,Get Form Page URL,Registration Form,69
200516326801041,Terms & Conditions,Registration Form,69
200568172748865,PDF Embedder,Report Form,69
200636762284053,"E-Signature,Form Calculation",Application Form,69
200701335223035,"Configurable List,Unique ID",Booking Form,69
200707005583246,Smooth Signature,Registration Form,69
200711008142841,Form Calculation,Request Form,69
200746405244045,"Country Picker,Terms & Conditions",Registration Form,69
200765001915043,Multiple Text Fields,Registration Form,69
200780257770456,E-Signature,Registration Form,69
200786932004048,"Dynamic QR Code,Testimonials",Registration Form,69
200788328933060,E-Signature,Application Form,69
200817716679061,E-Signature,Application Form,69
200827571955159,Configurable List,Event Registration Form,69
200855037405147,"Terms & Conditions,E-Signature",Registration Form,69
200895408036052,E-Signature,Registration Form,69
200907330453851,"Terms & Conditions,E-Signature",Application Form,69
200916523659055,"PDF Embedder,Unique ID",Request Form,69
200941225988057,Smooth Signature,Consent/Acknowledgement Form,69
200975202149048,Google Analytics,Surveys,69
200978431197058,Auto Complete,Surveys,69
201005132032127,"Date Picker,Google Analytics",Appointment Form,69
201026221211027,"Configurable List,YouTube",Registration Form,69
201038180650041,E-Signature,Consent/Acknowledgement Form,69
201074331327040,"E-Signature,Dates Difference,Multiple Text Fields",Employment Form,69
201075744588058,"Image Slider,YouTube",Order Form,69
201078452400040,"Unique ID,Spreadsheet to form,Get Form Page URL,E-Signature",Application Form,69
201116275514143,Checklist,Appointment Form,69
201127095617048,"Multiple Text Fields,Digital Clock",Quiz Form,69
201175125968054,E-Signature,Registration Form,69
201205395744150,E-Signature,Consent/Acknowledgement Form,69
201208071568148,Form Calculation,Payment Form,69
201244024023031,E-Signature,Application Form,69
201257812939056,E-Signature,Application Form,69
201273936838059,E-Signature,Registration Form,69
201284795940159,E-Signature,Surveys,69
201302511199041,E-Signature,Registration Form,69
201327500342036,E-Signature,Consent/Acknowledgement Form,69
41910908044350,Dates Difference,Registration Form,68
52026190481146,"Review Before Submit,E-Signature,Progress Bar",Application Form,68
62012482225344,Terms & Conditions,Registration Form,68
71453250311948,Get Visitor Location,Registration Form,68
71797307416160,Auto Complete,Application Form,68
71797625514162,Auto Complete,Application Form,68
72263905827967,Get Visitor Location,Contact Form,68
80022103720335,E-Signature,Registration Form,68
80042100921438,"Terms & Conditions,Iframe Embed",Content Form,68
80346130771148,Smooth Signature,Application Form,68
80393868984982,"Form Tabs,Terms & Conditions,Smooth Signature",Order Form,68
80673151070247,"Checklist,Progress Bar",Registration Form,68
82713623927360,E-Signature,Application Form,68
83286524664263,Get Form Page URL,Content Form,68
83357466743164,"Facebook Pixel,Iframe Embed",Surveys,68
83555024235150,Terms & Conditions,Consent/Acknowledgement Form,68
90182837317965,Terms & Conditions,Registration Form,68
90455538449568,Terms & Conditions,Registration Form,68
90478502896873,E-Signature,Application Form,68
90504530104947,"Multiple Text Fields,E-Signature,Accessibility Enhancer,Get Form Page URL",Registration Form,68
90613518627156,E-Signature,Registration Form,68
90981337198166,E-Signature,Application Form,68
91068443932157,Lob Address Verification,Registration Form,68
91247448490867,Form Calculation,Report Form,68
91266646887373,User Contributed Dropdown,Registration Form,68
91282009525858,Smooth Signature,Report Form,68
91336839217160,Form Calculation,Award Form,68
92473930291157,Image Slider,Registration Form,68
92648540431457,Math Captcha,Report Form,68
92794251177162,Date Picker,Request Form,68
93114574491156,E-Signature,Registration Form,68
193624854591165,StatCounter,Contact Form,68
200022534107336,Get Form Page URL,Registration Form,68
200083847116047,"Form Calculation,Unique ID",Registration Form,68
200096436377054,"Multiple Text Fields,Terms & Conditions",Registration Form,68
200205336701137,Terms & Conditions,Registration Form,68
200218407386149,"E-Signature,Take Photo",Appointment Form,68
200245640922346,"Multiple Text Fields,Spreadsheet",Feedback Form,68
200273147965053,Smooth Signature,Registration Form,68
200294966339060,Form Calculation,Content Form,68
200325951056146,YouTube,Content Form,68
200328516564150,Google Analytics,Contact Form,68
200374288044049,"Configurable List,Submissions Counter,Sliders with Calculated Result",Sponsorship Form,68
200375457462153,Configurable List,Order Form,68
200413931880046,Configurable List,Report Form,68
200424698616156,"Multiple Text Fields,Line Checkbox,Smooth Signature,Form Calculation",Registration Form,68
200480905786460,Smooth Signature,Request Form,68
200495282662053,E-Signature,Consent/Acknowledgement Form,68
200495597839270,"Image Slider,Select All",Application Form,68
200631190268449,"Get Visitor Location,Take Photo",Consent/Acknowledgement Form,68
200637741096052,Form Calculation,Calculation Form,68
200642957530050,E-Signature,Consent/Acknowledgement Form,68
200645527615050,"E-Signature,Terms & Conditions",Registration Form,68
200648282780458,Configurable List,Employment Form,68
200652517686358,Terms & Conditions,Consent/Acknowledgement Form,68
200690917005046,Birth Date Picker,Application Form,68
200713990962156,"Take Photo,Chuck Norris Jokes",Consent/Acknowledgement Form,68
200756291618155,E-Signature,Polls,68
200775341788160,Terms & Conditions,Registration Form,68
200780859161458,Terms & Conditions,Feedback Form,68
